date,service_name,category,chip_family,region,environment,cost_centre,cost_usd,currency,anomaly_injected,anomaly_reason,resource_id
2026-04-02,Azure OpenAI Service,AI/ML,gpu_inference,East US,production,analytics,270.6962,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/east-us-001
2026-04-02,Azure OpenAI Service,AI/ML,gpu_inference,Australia East,production,data-platform,280.8027,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/australia-east-001
2026-04-02,Azure OpenAI Service,AI/ML,gpu_inference,UK South,production,analytics,259.4702,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/uk-south-001
2026-04-02,Azure Databricks,Analytics,cpu_general,East US,production,cloud-infra,425.0899,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDatabricks/east-us-001
2026-04-02,Azure Databricks,Analytics,cpu_general,Australia East,production,finops,367.9584,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/australia-east-001
2026-04-02,Azure Databricks,Analytics,cpu_general,West Europe,production,analytics,387.3053,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDatabricks/west-europe-001
2026-04-02,Azure Synapse Analytics,Analytics,cpu_general,Southeast Asia,production,data-platform,241.3701,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSynapseAnalytics/southeast-asia-001
2026-04-02,Azure Synapse Analytics,Analytics,cpu_general,UK South,staging,analytics,240.1401,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/uk-south-001
2026-04-02,Azure Synapse Analytics,Analytics,cpu_general,Australia East,production,finops,221.8935,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2026-04-02,Azure Data Factory,Integration,cpu_general,Central India,staging,analytics,95.1916,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/central-india-001
2026-04-02,Azure Data Factory,Integration,cpu_general,UK South,staging,analytics,95.1116,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/uk-south-001
2026-04-02,Azure Data Factory,Integration,cpu_general,East US,production,ml-engineering,100.5346,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataFactory/east-us-001
2026-04-02,Azure Blob Storage,Storage,storage,Southeast Asia,production,ml-engineering,160.591,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureBlobStorage/southeast-asia-001
2026-04-02,Azure Blob Storage,Storage,storage,Central India,production,finops,164.0574,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureBlobStorage/central-india-001
2026-04-02,Azure Blob Storage,Storage,storage,Australia East,production,ml-engineering,146.6504,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureBlobStorage/australia-east-001
2026-04-02,Azure Data Lake Storage Gen2,Storage,storage,East US,production,ml-engineering,173.2801,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataLakeStorageGen2/east-us-001
2026-04-02,Azure Data Lake Storage Gen2,Storage,storage,Southeast Asia,production,analytics,194.9863,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataLakeStorageGen2/southeast-asia-001
2026-04-02,Azure SQL Database,Database,cpu_general,Central India,production,analytics,188.5087,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/central-india-001
2026-04-02,Azure SQL Database,Database,cpu_general,West Europe,production,ml-engineering,193.4373,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSQLDatabase/west-europe-001
2026-04-02,Azure Cosmos DB,Database,cpu_general,East US,staging,cloud-infra,277.4917,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureCosmosDB/east-us-001
2026-04-02,Azure Cosmos DB,Database,cpu_general,West Europe,staging,data-platform,267.493,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureCosmosDB/west-europe-001
2026-04-02,Azure Stream Analytics,Integration,cpu_general,Central India,development,finops,132.5543,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/central-india-001
2026-04-02,Azure Stream Analytics,Integration,cpu_general,West Europe,production,finops,117.5805,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2026-04-02,Azure Functions,Compute,cpu_serverless,UK South,development,cloud-infra,49.9177,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/uk-south-001
2026-04-02,Azure Functions,Compute,cpu_serverless,Southeast Asia,production,analytics,53.2606,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureFunctions/southeast-asia-001
2026-04-02,Azure Functions,Compute,cpu_serverless,Central India,development,cloud-infra,47.6124,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/central-india-001
2026-04-02,Azure Monitor,Management,cpu_general,Australia East,staging,analytics,96.6992,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureMonitor/australia-east-001
2026-04-02,Azure Monitor,Management,cpu_general,Southeast Asia,production,cloud-infra,96.2918,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMonitor/southeast-asia-001
2026-04-02,Azure Monitor,Management,cpu_general,West Europe,staging,ml-engineering,98.8817,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMonitor/west-europe-001
2026-04-02,Azure Monitor,Management,cpu_general,UK South,production,data-platform,89.3977,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMonitor/uk-south-001
2026-04-02,Azure Purview,Governance,cpu_general,Central India,development,cloud-infra,68.5256,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzurePurview/central-india-001
2026-04-02,Azure Purview,Governance,cpu_general,Southeast Asia,production,finops,72.8547,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzurePurview/southeast-asia-001
2026-04-02,Azure Purview,Governance,cpu_general,UK South,production,analytics,67.7926,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzurePurview/uk-south-001
2026-04-03,Azure Virtual Machines,Compute,cpu_general,Southeast Asia,production,ml-engineering,440.1147,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureVirtualMachines/southeast-asia-001
2026-04-03,Azure Virtual Machines,Compute,cpu_general,East US,development,ml-engineering,442.0474,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureVirtualMachines/east-us-001
2026-04-03,Azure Virtual Machines,Compute,cpu_general,West Europe,production,ml-engineering,467.2502,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureVirtualMachines/west-europe-001
2026-04-03,Azure Kubernetes Service,Compute,cpu_general,Australia East,production,finops,303.4769,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/australia-east-001
2026-04-03,Azure Kubernetes Service,Compute,cpu_general,UK South,staging,finops,334.5382,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureKubernetesService/uk-south-001
2026-04-03,Azure Machine Learning,AI/ML,gpu_training,Southeast Asia,production,finops,688.7104,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/southeast-asia-001
2026-04-03,Azure Machine Learning,AI/ML,gpu_training,Australia East,development,data-platform,522.1724,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMachineLearning/australia-east-001
2026-04-03,Azure Machine Learning,AI/ML,gpu_training,East US,staging,data-platform,710.8933,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMachineLearning/east-us-001
2026-04-03,Azure Machine Learning,AI/ML,gpu_training,Central India,production,finops,690.0187,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/central-india-001
2026-04-03,Azure OpenAI Service,AI/ML,gpu_inference,Central India,development,cloud-infra,1394.3074,USD,True,Runaway API calls from misconfigured retry logic in prod,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureOpenAIService/central-india-001
2026-04-03,Azure OpenAI Service,AI/ML,gpu_inference,Australia East,development,data-platform,1510.4768,USD,True,Runaway API calls from misconfigured retry logic in prod,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/australia-east-001
2026-04-03,Azure Databricks,Analytics,cpu_general,West Europe,development,finops,425.8572,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/west-europe-001
2026-04-03,Azure Databricks,Analytics,cpu_general,Central India,production,finops,467.6435,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDatabricks/central-india-001
2026-04-03,Azure Databricks,Analytics,cpu_general,UK South,production,ml-engineering,459.2202,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDatabricks/uk-south-001
2026-04-03,Azure Synapse Analytics,Analytics,cpu_general,West Europe,production,analytics,203.5727,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/west-europe-001
2026-04-03,Azure Synapse Analytics,Analytics,cpu_general,UK South,production,finops,240.0204,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSynapseAnalytics/uk-south-001
2026-04-03,Azure Synapse Analytics,Analytics,cpu_general,Australia East,staging,data-platform,225.4788,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2026-04-03,Azure Data Factory,Integration,cpu_general,East US,production,finops,104.3956,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataFactory/east-us-001
2026-04-03,Azure Data Factory,Integration,cpu_general,Australia East,production,data-platform,97.6669,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataFactory/australia-east-001
2026-04-03,Azure Blob Storage,Storage,storage,Australia East,production,data-platform,174.2072,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/australia-east-001
2026-04-03,Azure Blob Storage,Storage,storage,West Europe,production,cloud-infra,165.5498,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureBlobStorage/west-europe-001
2026-04-03,Azure Blob Storage,Storage,storage,East US,staging,cloud-infra,143.7884,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureBlobStorage/east-us-001
2026-04-03,Azure Blob Storage,Storage,storage,Central India,staging,data-platform,136.5155,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/central-india-001
2026-04-03,Azure Data Lake Storage Gen2,Storage,storage,West Europe,production,data-platform,185.1473,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/west-europe-001
2026-04-03,Azure Data Lake Storage Gen2,Storage,storage,Southeast Asia,development,data-platform,197.6823,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/southeast-asia-001
2026-04-03,Azure SQL Database,Database,cpu_general,UK South,staging,ml-engineering,205.8393,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureSQLDatabase/uk-south-001
2026-04-03,Azure SQL Database,Database,cpu_general,East US,staging,finops,222.2048,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSQLDatabase/east-us-001
2026-04-03,Azure Cosmos DB,Database,cpu_general,East US,production,analytics,266.9502,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureCosmosDB/east-us-001
2026-04-03,Azure Cosmos DB,Database,cpu_general,Southeast Asia,production,analytics,270.5587,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureCosmosDB/southeast-asia-001
2026-04-03,Azure Cosmos DB,Database,cpu_general,UK South,production,data-platform,257.6488,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureCosmosDB/uk-south-001
2026-04-03,Azure Stream Analytics,Integration,cpu_general,UK South,production,analytics,116.4401,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureStreamAnalytics/uk-south-001
2026-04-03,Azure Stream Analytics,Integration,cpu_general,Southeast Asia,production,analytics,128.9491,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureStreamAnalytics/southeast-asia-001
2026-04-03,Azure Stream Analytics,Integration,cpu_general,West Europe,production,cloud-infra,142.1097,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2026-04-03,Azure Functions,Compute,cpu_serverless,Central India,staging,finops,48.9225,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureFunctions/central-india-001
2026-04-03,Azure Functions,Compute,cpu_serverless,Southeast Asia,staging,cloud-infra,51.1021,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/southeast-asia-001
2026-04-03,Azure Monitor,Management,cpu_general,Southeast Asia,staging,ml-engineering,85.1063,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMonitor/southeast-asia-001
2026-04-03,Azure Monitor,Management,cpu_general,Australia East,staging,cloud-infra,80.1384,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMonitor/australia-east-001
2026-04-03,Azure Monitor,Management,cpu_general,Central India,staging,ml-engineering,86.4716,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMonitor/central-india-001
2026-04-03,Azure Monitor,Management,cpu_general,West Europe,production,ml-engineering,89.4925,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMonitor/west-europe-001
2026-04-03,Azure Purview,Governance,cpu_general,West Europe,production,data-platform,62.0642,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/west-europe-001
2026-04-03,Azure Purview,Governance,cpu_general,East US,production,finops,64.2649,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzurePurview/east-us-001
2026-04-03,Azure Purview,Governance,cpu_general,UK South,production,data-platform,60.5772,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/uk-south-001
2026-04-03,Azure Purview,Governance,cpu_general,Central India,production,cloud-infra,71.3648,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzurePurview/central-india-001
2026-04-04,Azure Virtual Machines,Compute,cpu_general,Southeast Asia,production,finops,313.6288,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureVirtualMachines/southeast-asia-001
2026-04-04,Azure Virtual Machines,Compute,cpu_general,UK South,production,analytics,358.5244,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureVirtualMachines/uk-south-001
2026-04-04,Azure Virtual Machines,Compute,cpu_general,West Europe,staging,cloud-infra,360.4771,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureVirtualMachines/west-europe-001
2026-04-04,Azure Virtual Machines,Compute,cpu_general,Australia East,development,ml-engineering,319.1125,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureVirtualMachines/australia-east-001
2026-04-04,Azure Kubernetes Service,Compute,cpu_general,Australia East,production,ml-engineering,217.9465,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureKubernetesService/australia-east-001
2026-04-04,Azure Kubernetes Service,Compute,cpu_general,East US,production,data-platform,197.5118,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureKubernetesService/east-us-001
2026-04-04,Azure Kubernetes Service,Compute,cpu_general,Southeast Asia,production,cloud-infra,209.1541,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureKubernetesService/southeast-asia-001
2026-04-04,Azure Machine Learning,AI/ML,gpu_training,West Europe,staging,finops,394.8053,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMachineLearning/west-europe-001
2026-04-04,Azure Machine Learning,AI/ML,gpu_training,Central India,staging,cloud-infra,492.4692,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMachineLearning/central-india-001
2026-04-04,Azure Machine Learning,AI/ML,gpu_training,UK South,production,cloud-infra,447.665,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureMachineLearning/uk-south-001
2026-04-04,Azure OpenAI Service,AI/ML,gpu_inference,Australia East,staging,ml-engineering,205.0324,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureOpenAIService/australia-east-001
2026-04-04,Azure OpenAI Service,AI/ML,gpu_inference,Central India,production,ml-engineering,163.5152,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureOpenAIService/central-india-001
2026-04-04,Azure OpenAI Service,AI/ML,gpu_inference,Southeast Asia,development,finops,179.7792,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureOpenAIService/southeast-asia-001
2026-04-04,Azure OpenAI Service,AI/ML,gpu_inference,UK South,production,cloud-infra,212.9456,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureOpenAIService/uk-south-001
2026-04-04,Azure Databricks,Analytics,cpu_general,East US,production,analytics,305.095,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDatabricks/east-us-001
2026-04-04,Azure Databricks,Analytics,cpu_general,West Europe,production,cloud-infra,294.7402,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDatabricks/west-europe-001
2026-04-04,Azure Synapse Analytics,Analytics,cpu_general,Australia East,production,data-platform,167.8545,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSynapseAnalytics/australia-east-001
2026-04-04,Azure Synapse Analytics,Analytics,cpu_general,West Europe,production,cloud-infra,181.6139,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSynapseAnalytics/west-europe-001
2026-04-04,Azure Data Factory,Integration,cpu_general,Southeast Asia,production,analytics,71.3665,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/southeast-asia-001
2026-04-04,Azure Data Factory,Integration,cpu_general,Australia East,production,ml-engineering,73.0544,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataFactory/australia-east-001
2026-04-04,Azure Data Factory,Integration,cpu_general,East US,production,analytics,73.7706,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataFactory/east-us-001
2026-04-04,Azure Data Factory,Integration,cpu_general,Central India,production,finops,86.5544,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataFactory/central-india-001
2026-04-04,Azure Blob Storage,Storage,storage,UK South,staging,data-platform,89.0836,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureBlobStorage/uk-south-001
2026-04-04,Azure Blob Storage,Storage,storage,Australia East,production,analytics,112.9169,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureBlobStorage/australia-east-001
2026-04-04,Azure Blob Storage,Storage,storage,West Europe,production,analytics,106.0817,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureBlobStorage/west-europe-001
2026-04-04,Azure Blob Storage,Storage,storage,Central India,development,finops,111.9195,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureBlobStorage/central-india-001
2026-04-04,Azure Data Lake Storage Gen2,Storage,storage,Southeast Asia,production,analytics,126.7931,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureDataLakeStorageGen2/southeast-asia-001
2026-04-04,Azure Data Lake Storage Gen2,Storage,storage,Australia East,production,data-platform,133.307,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataLakeStorageGen2/australia-east-001
2026-04-04,Azure SQL Database,Database,cpu_general,Central India,development,analytics,149.5307,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSQLDatabase/central-india-001
2026-04-04,Azure SQL Database,Database,cpu_general,Australia East,production,cloud-infra,176.7116,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSQLDatabase/australia-east-001
2026-04-04,Azure SQL Database,Database,cpu_general,West Europe,production,data-platform,150.6243,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureSQLDatabase/west-europe-001
2026-04-04,Azure Cosmos DB,Database,cpu_general,Australia East,production,cloud-infra,163.959,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureCosmosDB/australia-east-001
2026-04-04,Azure Cosmos DB,Database,cpu_general,UK South,production,ml-engineering,169.9296,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureCosmosDB/uk-south-001
2026-04-04,Azure Stream Analytics,Integration,cpu_general,West Europe,production,data-platform,88.4412,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureStreamAnalytics/west-europe-001
2026-04-04,Azure Stream Analytics,Integration,cpu_general,Central India,production,data-platform,78.5871,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureStreamAnalytics/central-india-001
2026-04-04,Azure Functions,Compute,cpu_serverless,UK South,production,cloud-infra,33.505,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureFunctions/uk-south-001
2026-04-04,Azure Functions,Compute,cpu_serverless,Australia East,staging,data-platform,36.4313,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureFunctions/australia-east-001
2026-04-04,Azure Functions,Compute,cpu_serverless,Central India,production,analytics,30.9057,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureFunctions/central-india-001
2026-04-04,Azure Monitor,Management,cpu_general,UK South,production,data-platform,66.3117,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMonitor/uk-south-001
2026-04-04,Azure Monitor,Management,cpu_general,Australia East,staging,finops,63.5674,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureMonitor/australia-east-001
2026-04-04,Azure Purview,Governance,cpu_general,Australia East,staging,data-platform,43.1898,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/australia-east-001
2026-04-04,Azure Purview,Governance,cpu_general,Southeast Asia,staging,data-platform,45.3655,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/southeast-asia-001
2026-04-04,Azure Purview,Governance,cpu_general,West Europe,production,ml-engineering,51.7521,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzurePurview/west-europe-001
2026-04-04,Azure Purview,Governance,cpu_general,UK South,development,data-platform,48.5777,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzurePurview/uk-south-001
2026-04-05,Azure Virtual Machines,Compute,cpu_general,West Europe,production,cloud-infra,321.6659,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureVirtualMachines/west-europe-001
2026-04-05,Azure Virtual Machines,Compute,cpu_general,Southeast Asia,staging,finops,315.3279,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureVirtualMachines/southeast-asia-001
2026-04-05,Azure Kubernetes Service,Compute,cpu_general,Central India,staging,cloud-infra,238.7074,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureKubernetesService/central-india-001
2026-04-05,Azure Kubernetes Service,Compute,cpu_general,West Europe,production,cloud-infra,227.5399,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureKubernetesService/west-europe-001
2026-04-05,Azure Machine Learning,AI/ML,gpu_training,UK South,production,ml-engineering,369.1506,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureMachineLearning/uk-south-001
2026-04-05,Azure Machine Learning,AI/ML,gpu_training,Australia East,development,data-platform,516.4141,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMachineLearning/australia-east-001
2026-04-05,Azure Machine Learning,AI/ML,gpu_training,East US,development,data-platform,449.4092,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureMachineLearning/east-us-001
2026-04-05,Azure OpenAI Service,AI/ML,gpu_inference,West Europe,production,analytics,205.3247,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/west-europe-001
2026-04-05,Azure OpenAI Service,AI/ML,gpu_inference,East US,staging,analytics,198.0648,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureOpenAIService/east-us-001
2026-04-05,Azure OpenAI Service,AI/ML,gpu_inference,Central India,production,data-platform,187.2844,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureOpenAIService/central-india-001
2026-04-05,Azure Databricks,Analytics,cpu_general,Australia East,staging,cloud-infra,294.0404,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDatabricks/australia-east-001
2026-04-05,Azure Databricks,Analytics,cpu_general,UK South,staging,cloud-infra,260.289,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureDatabricks/uk-south-001
2026-04-05,Azure Databricks,Analytics,cpu_general,Southeast Asia,production,ml-engineering,352.8532,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDatabricks/southeast-asia-001
2026-04-05,Azure Synapse Analytics,Analytics,cpu_general,Southeast Asia,production,cloud-infra,144.8471,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSynapseAnalytics/southeast-asia-001
2026-04-05,Azure Synapse Analytics,Analytics,cpu_general,East US,production,analytics,147.4514,USD,False,,/subscriptions/demo/resourceGroups/analytics/providers/Microsoft/AzureSynapseAnalytics/east-us-001
2026-04-05,Azure Synapse Analytics,Analytics,cpu_general,UK South,production,cloud-infra,155.0593,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureSynapseAnalytics/uk-south-001
2026-04-05,Azure Synapse Analytics,Analytics,cpu_general,Central India,production,finops,177.2816,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureSynapseAnalytics/central-india-001
2026-04-05,Azure Data Factory,Integration,cpu_general,East US,production,ml-engineering,72.7911,USD,False,,/subscriptions/demo/resourceGroups/ml-engineering/providers/Microsoft/AzureDataFactory/east-us-001
2026-04-05,Azure Data Factory,Integration,cpu_general,UK South,production,finops,65.5166,USD,False,,/subscriptions/demo/resourceGroups/finops/providers/Microsoft/AzureDataFactory/uk-south-001
2026-04-05,Azure Data Factory,Integration,cpu_general,Central India,staging,data-platform,80.0026,USD,False,,/subscriptions/demo/resourceGroups/data-platform/providers/Microsoft/AzureDataFactory/central-india-001
2026-04-05,Azure Blob Storage,Storage,storage,West Europe,production,cloud-infra,113.4126,USD,False,,/subscriptions/demo/resourceGroups/cloud-infra/providers/Microsoft/AzureBlobStorage/west-europe-001
